ISDN,AMOUNT,MONTH_ACTIVE,AMOUNT_TOPUP_AVG_MONTH,AMOUNT_TOPUP_MONTH_CHECK,ARPU_EACH_MONTH,ARPU_AVG,STATUS
UBNQBFp3ZrSt/v/mELkBnQ==,20000,23.181600955,83333,100000,82500,82500,0
MXAhQR4DVMdRa4YHfia+7w==,5000,87.149342891,20000,20000,19799,19799,0
QKMB3DaI5jwEv4pRs4KSNg==,40000,121.697729988,166667,200000,178810,178810,0
XFyQurAFGrGRcQrz4gXfWA==,20000,133.955794504,80000,80000,83277,83277,0
dzBt+JCH1AYJficISgusYA==,10000,53.633213859,50000,50000,60584,60584,0
0Fw84k48fpDTvjzNDdn/cQ==,5000,45.600955794,30000,20000,13691,20536,0
jP0IvJYwApbE3Ydz+Rcruw==,35000,22.850059737,153333,270000,158526,158526,1
TGRXDkGLjkxp6r+k09m6yA==,10000,58.794504181,150000,150000,41883,125650,0
UOoUqUjgvubZnBpL4i/LbQ==,5000,27,20000,20000,25666,25666,0
LLhSod0RqYP2qTlJwkxQCw==,15000,150.052568697,63333,80000,64804,64804,0
OwYgAA3W24L2B7/3SxpRQw==,45000,115.753285543,233333,400000,218719,218719,1
ZI830v/aGgGZ+m4nCELJgA==,30000,229.172640382,133333,100000,195243,195243,1
kMkSOlQWc0eh62fWVLAlkw==,20000,101.665471923,83333,100000,83037,83037,0
5kuhe9zk4DFPm4LQRDQ4Lg==,35000,46.753285543,163333,210000,164130,164130,1
wgf61/nvwaOH7hOnLgzGmg==,20000,146.94683393,86667,50000,100341,100341,1
e9zE3ZPZTqM7p7Galcjhaw==,20000,31.117084826,80000,110000,76461,76461,0
r+ZOIijjwUHk/WI9wt0NFg==,25000,151.923536439,100000,50000,95605,95605,0
QR5BxW0ZSOWtS+lKdNkZAw==,30000,165.052568697,130000,20000,144837,144837,0
P/F1868bhQRgpBPQDz32HQ==,15000,29.471923536,56667,20000,56597,56597,0
T8wMmloCMVjrFspcfrbTUw==,10000,52.5041816,80000,60000,54948,82422,0
pagYIGI3z7FgEuBLNAHkuQ==,50000,94.729988052,366667,300000,346218,346218,0
3nUsBuOrjDxMxKvw2/e5rg==,10000,166.721027479,80000,50000,59639,59639,1
Xqvh9rFh5k8UQ8aNW4imcQ==,20000,92.665471923,80000,80000,76444,76444,0
jv9c6u07HYgFHQQ4PRLayg==,35000,25.94683393,160000,120000,141895,141895,1
KAwlz5STh+GoTMvTBJLpsw==,15000,33.794504181,56667,60000,55082,55082,0
6z/adRx61qS9c68+0Y+ASw==,10000,46.633213859,50000,50000,51136,51136,0
Xti26scDUs0/LE3TBkNTEQ==,50000,147.108124253,686667,640000,687129,687129,1
TJziq1u60Yp/t+xRXDFl9Q==,50000,82.439665471,350000,300000,350000,350000,0
8oH9spRvA6dS9Wi7z0tY9w==,10000,27,130000,130000,30920,92761,0
boageKEP18MmVRDP2B+iBw==,15000,64.85902031,66667,50000,66155,66155,0
AjZTiQ9tcL4AjZJh74bbdg==,30000,156.117084826,116667,150000,115789,115789,0
AerQYfh25HSYHAZ62Ja4uQ==,35000,103.624253285,140000,150000,165815,165815,1
9Dp0Fy7Emqx04geLWYQkqg==,25000,27.172640382,110000,120000,130983,130983,1
3oBNvy9JpuPfY7/ry2oJfw==,15000,49.665471923,60000,70000,58045,58045,0
qAHzL7JyBV6SPI29eB55OQ==,45000,55.237156511,250000,60000,268670,268670,1
s7CRuwQauQ2GY/rHHALXDg==,35000,42.430704898,163333,210000,167053,167053,1
1ZVeehb+T029EBFscPsKBw==,40000,48,200000,400000,203459,203459,1
wuSTQT2PgNs5NcpzD5BXxQ==,50000,40.785543608,463333,500000,442460,442460,1
OztTtcTWhelqSWapR/IoZg==,50000,143.850059737,316667,250000,320675,320675,1
Ittd8+lpYKNEYlIcEe9d/A==,45000,64.527479091,260000,220000,273201,273201,1
Z5kkByiTowvwIkZHAtVWGg==,5000,42.246117084,26667,20000,28698,28698,0
DeT1no/Sh3GE3qTP8drwHQ==,20000,30.495221027,86667,70000,86667,86667,1
frX/JfLonMiOpoCk9AJxgQ==,15000,53.398446833,56667,20000,57083,57083,1
7QihpQl+JwtiyeuI+qV5gg==,45000,114.688769414,256667,380000,265263,265263,1
X0uVGBJuhzG70N3W37y9yQ==,5000,23.85902031,33333,20000,33355,33355,0
Ix3kLxX950WsvTaosZsITg==,30000,49.633213859,130000,40000,130214,130214,0
wicep+a8ZW2euCLzEKtTvA==,35000,75.753285543,153333,210000,162476,162476,1
LGeE6rp1qotxsk0TP7Kl5A==,15000,25.600955794,85000,20000,66879,100318,0
Zv/IEHh9NRXToLjlu0aYRg==,50000,46.559737156,490000,500000,513774,513774,1
o00quc4BFNpnBBoMDCAB8A==,25000,73.600955794,100000,100000,122198,122198,0
JABdS8/rhE+/iYUh3BcuzA==,5000,48.85902031,23333,30000,21380,21380,0
RYAI3rUaVjB2Qybwy054iA==,50000,31.882317801,583333,600000,589671,589671,1
0cEgOaMsUBd8M6NitzhPJw==,40000,116.043608124,166667,160000,166625,166625,1
df9ac3qZy+N8uIfCiGJFXw==,50000,182.108124253,456667,620000,484576,484576,1
zxI9+qTPFQGMGvhrCQyREA==,5000,63.729988052,26667,20000,20454,20454,0
03qX0+8EFTCqSpd9wDpgmQ==,15000,79.439665471,110000,180000,94654,94654,0
XWshsSAtaOwTcmP57/hM/Q==,50000,71.688769414,406667,450000,451505,451505,1
zuK9Boky6Fiwd4Wnm1RA8w==,50000,168.600955794,550000,700000,824569,824569,0
eM1w8VGryglSvo70FTe0eA==,35000,48.084826762,160000,200000,154971,154971,0
kkQhWOqyQo4fWc4Rk21i0A==,50000,162.85902031,366667,500000,331073,331073,0
rQTTb9hcN06WDWL9uQAqyg==,40000,181.439665471,300000,200000,385000,385000,0
rxu08KRxEfKW5JXyBWdlOw==,30000,36.084826762,136667,40000,133554,133554,0
ba0aNhj5pwiMBdOsgJb2pA==,30000,28.762246117,133333,200000,108463,108463,0
NiqqdIW7G6Gt8yf+SHA0HQ==,50000,98.753285543,400000,400000,426962,426962,1
RGSTRNBHWUSEN+qG+Y7AIQ==,25000,70.697729988,150000,200000,79911,79911,0
ClbvgUnb31Bylb1UwMhf0A==,25000,143.721027479,113333,120000,99793,99793,1
PEOtWRiJ5+YCKDe0VXCazw==,5000,111.729988052,33333,40000,33999,33999,0
V2AjFsiAc4+MY9Y7Es9dsA==,5000,28.923536439,55000,40000,41584,62376,0
2LZhuBuVxIUpPkbtkI5vUw==,40000,134.204898446,166667,200000,181585,181585,1
67i2189nf4NVxnn2NvycSQ==,50000,134.366188769,266667,200000,252329,252329,1
g7WjReSVBOFeBIn1axYMuw==,30000,85.591995221,123333,110000,111440,111440,1
Xj/4zpEwpv4vjqlUwfBalQ==,5000,48.85902031,23333,20000,39340,39340,0
ZTvhqcCI4qkQsAnDa9gSRg==,40000,31.665471923,216667,240000,216590,216590,0
p2vMNfYXIi+4VpMvyaz8zA==,25000,111.21385902,100000,50000,116670,116670,0
rsJtAAfwowtROl+2r/1j9A==,50000,55.269414575,306667,270000,301160,301160,1
rKFrCYoSKRvcelo0AMWCrw==,10000,26.633213859,38333,25000,42259,42259,0
Pv+3Kf9Rcr1yW/VRAwkXXA==,5000,89.785543608,30000,20000,37254,37254,1
NZLO1UVazRd/pMb7wIRA4A==,10000,26.278375149,50000,50000,50000,50000,0
aehDgW80XIifM9QQPEQnRA==,5000,26.084826762,20000,20000,22642,33963,0
eKvezgHVaMX1sTTwsSFpWw==,20000,26.624253285,80000,120000,63177,63177,1
EuBnvtlb0zopstMnNRnQkA==,40000,40.591995221,216667,60000,234988,234988,1
Uz9mrXeLd5uubTwr0C9jhw==,50000,39.65651135,396667,390000,377976,377976,1
tWheRIUp7uYOIKNaIIZQJw==,5000,75.600955794,26667,20000,26781,26781,0
iK0HSPpd6Mg4MJqEQTVnbw==,40000,43.075866188,166667,230000,170566,170566,1
G4JEEWIjjxU1rAVXoOOd7A==,10000,120.85902031,53333,60000,53212,53212,0
SOWHj2gTjBIatunhpAfafQ==,35000,131.172640382,215000,240000,306854,306854,1
vTphuEOCN6AtqIkcVYj2Ug==,30000,41.600955794,123333,120000,155611,155611,0
Ob5ggH/WN+bWLXTncSkbCg==,15000,66.149342891,76667,80000,78639,78639,0
YmifX2iwwokbn+LuDBZcsg==,10000,28.794504181,46667,20000,49195,49195,0
/v1ZPMpc0Acj+Zpul+galA==,15000,46.246117084,66667,100000,64032,64032,0
8cSF6YJ9OA5sqfv/Hv7kSQ==,30000,60.65651135,133333,100000,113923,113923,1
5C0dQrmOfYSHAZ2jngcA3Q==,35000,157.785543608,146667,120000,127367,127367,1
8BbYqia7kCar8aIH2nDMeg==,40000,56.891278375,200000,200000,266899,266899,0
yUvkTAE8Ic2f74E9yhL/BQ==,50000,212.149342891,316667,400000,304085,304085,0
oabRWug+2cr/t2nHEpRMwA==,25000,123.891278375,100000,150000,98253,98253,0
DlQiW7OKr8UZGnapG1UXKw==,45000,91.075866188,256667,270000,228829,228829,1
qz/yXa1k5Kh9aCVzhhOlOg==,25000,99.043608124,106667,150000,120000,120000,1
+lCn7MtGFtwOMqO47Qh9Wg==,50000,29.043608124,563333,450000,579567,579567,1
poLU0+BKzeh76/3lNwjvYQ==,5000,40.333930704,33333,40000,36005,36005,1
ZF8mEVEVPrQ0PjFyVxa5Gg==,50000,32.075866188,373333,350000,362909,362909,1
p9O2Ve3hroN9dZawA1Tr3g==,5000,27.697729988,60000,60000,19750,59250,0
nQ70vHHuPWzfMhMGM2en3Q==,50000,188.559737156,666667,550000,671508,671508,1
JWLXyi2Sy6kX6Xqw1KQ/Rg==,15000,27.117084826,60000,70000,60827,60827,0
OL3YUoptlfZdy+ZDDM3JXA==,25000,92.559737156,106667,140000,98200,98200,1
edavKhsf+C7DtTwV0r0hRQ==,25000,32.850059737,100000,50000,103518,103518,1
AEJFjOEnPBUl/ZqHfzQIlw==,40000,122.398446833,166667,250000,175321,175321,1
Hdqy5qnhWIRzNe6BKazUww==,45000,26.108124253,233333,370000,202937,202937,1
5U555Zp+lgSmOt4Gz6KiiA==,50000,27.527479091,463333,370000,487166,487166,1
25kwnbSQNoh6gfG4C/Dlhg==,50000,32.366188769,290000,230000,290979,290979,1
1hd4fu11IIWN+zEf4tasSQ==,15000,56.979091995,60000,50000,66130,66130,1
7Wereqk0T16Op0bN2vzj8Q==,40000,86.697729988,180000,300000,184566,184566,0
0HOn+7ukL277vrmodwYDkg==,45000,112.269414575,233333,300000,207598,207598,1
oYMjY74vY7O388i1Po7YdQ==,10000,66.988052568,70000,100000,47909,47909,0
x+UrbSSoHIPfFU5NsXANXg==,50000,131.30167264,350000,450000,403228,403228,1
xSmLn7D4N43V53YbijIjPA==,30000,127.471923536,123333,150000,108585,108585,0
PPD7zAYPxe/mZhUdKaa49w==,40000,63.729988052,166667,50000,174723,174723,0
cftbBCRpswnzOhzax9gbMw==,5000,45.665471923,30000,20000,22746,34120,0
zFVUZJm8k2qCER8nMyovAQ==,15000,35.246117084,63333,40000,59305,59305,0
5li74hvv5LRscsQFJQEotg==,10000,44.084826762,53333,40000,65418,65418,0
AFxxu/hZWXzVIJggvliFmg==,30000,137.624253285,123333,200000,112476,112476,1
0hmOs/LLEFQ0V4bUkNKE3A==,30000,140.665471923,133333,120000,131769,131769,0
Jwh06prjNqQ3FKGbZU7CSA==,10000,88.471923536,46667,20000,49960,49960,0
P7Kq2YQPu3+l782qeOO5Mw==,15000,30.149342891,56667,50000,56674,56674,0
/CtOvhMG96NL/TT19sG62Q==,25000,24.278375149,100000,100000,96475,96475,0
FMsteqWafdYmTfj80jIoSQ==,15000,86.729988052,60000,120000,65562,65562,0
B+elUzPu/FdPLhoTLjMZ6A==,30000,32.979091995,130000,70000,118752,118752,1
z79E/ARt4E05YVxYfI7t6Q==,10000,28.237156511,50000,60000,32631,32631,1
UQs+oSsJ9j2szWiglfb+dQ==,50000,43.624253285,303333,330000,297868,297868,1
TfgUBjxMn2a2YbTOiXjLVg==,35000,22.891278375,146667,20000,146903,146903,0
5QbjbM6tVja32uS4lMHPPg==,25000,41.988052568,113333,70000,124051,124051,0
omIyd+FNR8l2i+lnsy7vlA==,40000,77,166667,230000,176524,176524,1
9C0zrmf7124/j+MBCX9S5g==,45000,33.697729988,233333,250000,233325,233325,0
6326hVsckw7HKdP+IyJb0w==,5000,32.237156511,35000,20000,196674,196674,1
kugjYMbcoixn7YIlemdWmg==,25000,27.665471923,100000,100000,98442,98442,0
l/8BFjxVIJbicoA4FMU4lg==,35000,140.075866188,163333,170000,187730,187730,1
rB95PHTFU4hASjmYoo3lww==,50000,40.624253285,300000,170000,333381,333381,1
Wjh8MM++BJgxSDmjc0KRSA==,5000,55.753285543,30000,40000,17651,17651,1
EILlyLW5GDhsXIcLM9Up6g==,45000,46.117084826,243333,300000,242383,242383,0
u9hyuQh2cNLFC43mp+3THw==,20000,141.633213859,125000,150000,146808,146808,0
oi9Y4KknbHMdb5+WdKh5nw==,50000,88.495221027,503333,440000,511518,511518,1
pVTw+HfTfmCenBADqVB96Q==,35000,181.140382317,140000,100000,281373,281373,1
MtXr+djsnjG8NvdIrGPpIQ==,40000,28.633213859,170000,120000,175318,175318,0
NYGdmwz8O3o0C1H8pPCprQ==,10000,27.495221027,43333,50000,59107,59107,1
9VYKRJspjtQ53NfvKmURTw==,35000,30.342891278,150000,100000,123565,123565,0
aIvRatQuZ2iM985tdJUirw==,40000,121.181600955,213333,280000,213321,213321,0
+mDLPlW8RQMaK74hXvkiNg==,50000,85.850059737,313333,280000,329082,329082,1
IyYfPyU2xnEqwSVMlcK0UQ==,15000,22.85902031,85000,70000,30025,90075,0
p5TQhk0CK6kMZ9SyOK1dmw==,35000,32.5041816,140000,170000,140111,140111,0
ab3pDEpbH0uUVaX3176JEA==,40000,85.721027479,183333,200000,200784,200784,1
9KLu1as89a1OVFIwOn88eQ==,40000,115.665471923,176667,110000,174055,174055,0
7rhmEEaHzUHoOZxa+//ZXQ==,45000,64.527479091,243333,150000,235316,235316,1
9jUJlN3HJVXxWxKaM8rKWg==,10000,35,46667,50000,49333,49333,0
slPrOA9vCcLBJ4eGfE4o4Q==,50000,44.269414575,306667,260000,298227,298227,1
GrIds2WO7YNWs+TRYnNVWA==,10000,23.172640382,40000,60000,35056,35056,1
egB36n/lfynke9XUrkgwvw==,45000,75.591995221,246667,340000,263928,263928,1
vZxisoHnGlsZ449Lp+jjYQ==,15000,85.65651135,63333,120000,55508,55508,1
UhuN0mFAYtiZjoOizn7asg==,10000,48.075866188,40000,40000,49902,49902,1
tGmcV53mX7S4vIMs2X5zFQ==,35000,41.462962962,163333,120000,168476,168476,1
3CZm94P/2yB9Uqm5MAGC6g==,15000,52.278375149,56667,60000,52056,52056,0
RNf5PHTZrMiqVrvB8RsFpA==,45000,93.172640382,250000,150000,257167,257167,1
fwPpN1/MyLCwN6K4qiBOow==,10000,36,75000,140000,74113,74113,0
bSVPuV7YxfAD+cIuJ7S+Pw==,25000,26.108124253,108333,155000,111362,111362,1
gtLj8LJ02Eq70LDOfSoEaA==,5000,44.891278375,55000,60000,44273,44273,0
gUh72WBFCHeDiw4Dr+e9hQ==,45000,25.527479091,243333,300000,209206,209206,1
dOT8gpqy2b6MlpjCgRUifQ==,15000,24.181600955,60000,50000,73336,73336,0
/WF4u/GHUv9XpcerJJOgpg==,40000,25.559737156,193333,190000,194827,194827,1
c4sN54GDLM3+362QqkvUpw==,50000,55.527479091,623333,670000,648922,648922,1
3uqBJfn1jsBO4MIaST2Oag==,50000,115.697729988,300000,390000,295547,295547,0
N4rqlIllJBZtA3whDjF/6w==,35000,49.366188769,146667,70000,170601,170601,1
viSh+W3WlTZ87PV+Ymj4zA==,50000,62.891278375,326667,230000,326840,326840,0
Fn/tpJMfvgworWovRaOncg==,20000,152.729988052,86667,100000,95127,95127,0
r1TcDRSYu9T1ztD5V34CXw==,25000,165.923536439,103333,80000,103309,103309,0
HFgtQDBBjqtoSvZRyMam9g==,20000,115.988052568,80000,20000,87235,87235,0
bdtIpCK99Xg7T/SLzUmy9w==,50000,131.923536439,483333,650000,509638,509638,0
Uj+xLL71qpxhGY9pS7n+gA==,50000,85.559737156,266667,400000,250001,250001,1
7aeCwxkYDLIqtpSYAa3+uA==,50000,128.688769414,283333,400000,269014,269014,1
/OzEy+ZQ88Gd1KSubL6pTg==,45000,181.495221027,246667,310000,259309,259309,1
mwELyxjOMvB1/sBz8WCfLg==,10000,41.697729988,46667,40000,46431,46431,0
kfDUy550okwNoCC04i4EOw==,50000,53.108124253,690000,1020000,697952,697952,1
Fx+jSGthUEHfBEohTyiGgA==,15000,53.108124253,60000,70000,62588,62588,1
SKquiACvchulcqEXHJhb8A==,15000,31.979091995,56667,80000,56795,56795,1
/W8CMKvb3GPD7hbXr1/Cqg==,5000,73.988052568,90000,90000,44266,44266,0
7LiD1C/vJ99BN5lxCs4qSw==,30000,148.278375149,126667,190000,138412,138412,0
lB3WDvpy2b3KviNmworv1Q==,35000,62.495221027,153333,170000,149827,149827,1
dbL51mNxmzpJ5bs8DH9FMw==,40000,46.600955794,183333,100000,205476,205476,0
8oKQ/ypzkRXLaF88nc+pRg==,25000,51.21385902,100000,120000,97416,97416,0
6dKGc/WZivScFjLZswhdZg==,35000,24.688769414,225000,350000,166006,249009,1
x2ZfAu8Pnnuofw+sleH91w==,30000,150.794504181,136667,210000,131024,131024,0
AFMJirrOAlIhxLd9GWqCSQ==,10000,23.665471923,60000,20000,42951,42951,0
GKGOnvPCfvU6DCq4dCiedA==,50000,116.172640382,576667,630000,576998,576998,1
0TbaAd3FqYYLLWvFrfMsvA==,10000,62.914575866,70000,120000,61546,61546,1
NcL2RRCe1yc9dBjYQk7OWg==,10000,136.697729988,150000,150000,74383,74383,0
6CwLh4/G8ZoAhaj6fbUfOw==,40000,73.624253285,206667,230000,202067,202067,1
1d7TaqT53+/B0UfVrQ3LXQ==,50000,132.753285543,313333,320000,306074,306074,1
ISv+ZaJKoqJvjWZOsighWw==,10000,33.536439665,43333,70000,32072,32072,0
kirGndb90JgrVVADvJcpWQ==,35000,85.85902031,160000,160000,160001,160001,0
HGmweu9ImgRHMFVMm3HTSA==,5000,42.21385902,31667,60000,36664,36664,0
OWnEehLuvGskIu+OcJ8OFg==,40000,100.65651135,190000,210000,196099,196099,1
i89QUg+FtfOsaFP/f0nQWA==,15000,33.117084826,73333,70000,90000,90000,0
yCZi54+nZhPPEUnMPm22WQ==,20000,105.633213859,80000,70000,131240,131240,0
WvWEjE7wkTOgXVODaOzkuQ==,25000,50.979091995,110000,100000,106510,106510,1
rNU5p4iItr2zfTDBid/e+Q==,20000,51.172640382,96667,170000,172451,172451,1
CUP8h/Mi5UFBmHLfX3J5ZQ==,10000,54.181600955,43333,20000,48191,48191,0
dhICELkZYmKhhWvqfPSEUA==,10000,51.762246117,50000,50000,41220,61831,0
E4Gdo7rFRVxYNfubR27beA==,35000,111.204898446,160000,90000,117084,117084,1
XhANhODpEmxRNRUHIWACSg==,40000,87.794504181,216667,240000,214607,214607,0
X6XYJi2JiHoA/SvN8tHNkw==,50000,72.172640382,533333,500000,509624,509624,1
GBCRgXdvXBkESjYTIDtXeA==,25000,95.5041816,106667,80000,106635,106635,0
mecl/FNHFeD3kzaemUCRFA==,20000,30.85902031,96667,200000,101251,101251,0
8e/wT7Xb3y+jP/72rgf/xA==,5000,46.697729988,55000,20000,40177,40177,0
RufLz8OHqQQs3P5aGuMtaA==,50000,34.914575866,283333,270000,266850,266850,1
YVMMZdUAkVqWigG5l9vbBA==,35000,26.527479091,160000,260000,187949,187949,1
dgFkXyC5OMRuahjcv/Xlqw==,5000,24.729988052,30000,30000,34617,34617,0
W8hDsZlhtkDuVMxihMP3qA==,40000,139.366188769,300000,400000,227155,227155,1
x7cUmZiDKQziJlYrh9Ukhg==,30000,29.204898446,116667,70000,110859,110859,1
lC+DlSUNH1LdWLuGxpy7uw==,50000,73.600955794,333333,250000,337074,337074,0
PkOblCSjGbWI/XxWFiTo5A==,35000,28.398446833,160000,130000,164440,164440,1
D3lHlhGSs6+R99ybsBLVTw==,50000,85.559737156,283333,150000,266918,266918,1
XhKaSUeMtPYGFjWqoeFmjQ==,45000,86.117084826,243333,320000,238995,238995,0
sN+pLsDbvMoVUVWuzN254Q==,20000,31.204898446,86667,110000,85667,85667,1
y9BtmBIg5w0bcVLyOrt5Tw==,5000,30.826762246,110000,110000,53476,80214,0
btoiUnGDbqDSJkJFLGB3Lg==,40000,60.688769414,213333,250000,226827,226827,1
I32zp56BxO5KfjQcsPXIbA==,50000,58.721027479,286667,120000,281809,281809,1
m7WH/MrG0yUn8ehHN0NRSg==,50000,164.269414575,316667,600000,264444,264444,1
QNpSPWekYyIJB4WF/2lVWg==,50000,29.817801672,293333,350000,274797,274797,1
GXcPfhYiKlstonsWEY62Tw==,50000,28.043608124,500000,550000,509488,509488,1
USVSdk21JolTWm1TyE7wfA==,5000,55.084826762,55000,20000,39669,39669,0
nlNwXzHCHvnik/ipk5ddNQ==,40000,45.850059737,300000,400000,242919,242919,1
CI4+U3jNI6n+3H3/7kyZIA==,40000,63.914575866,200000,250000,275395,275395,1
TxAb4PGvpI9ulr58zlcefg==,50000,66.559737156,803333,890000,793960,793960,1
bjd32tVQcZin14ss+9vLfw==,25000,22.697729988,150000,200000,102342,153513,0
whwVcOcmnGBVzvyB/z7tLA==,35000,39.633213859,150000,50000,156765,156765,0
Rj6X+imD4mxwjzMawybXhg==,50000,76.65651135,1350000,950000,1336249,1336249,1
rIOyy5Dhbf2I8pdEollYvQ==,50000,115.600955794,380000,270000,398663,398663,0
iAVWFBHajFHuRPRsBI13Gw==,30000,118.633213859,120000,160000,118332,118332,0
H6xN5VOy4150JNecu0n5Jw==,40000,41.817801672,170000,230000,163602,163602,1
OKulEKEjWCLfXoq8deARLw==,50000,56.850059737,411667,775000,360288,360288,1
jV2b5h3C6gjdGAbdS1HXNA==,40000,49.729988052,200000,70000,202070,202070,0
39s9I0R8PCE/W0h+h8/nkg==,10000,26.084826762,43333,30000,57012,57012,0
n6N7bohawPaTDIllc1nzYg==,10000,65.85902031,70000,100000,44648,44648,0
ZgGfc1kYkjNUGcM1lkU0fQ==,10000,32.084826762,40000,20000,50005,50005,0
qOTI7q6uZJty2PJiHlZpbg==,40000,53.536439665,170000,150000,155667,155667,0
OwlDkRBKzYFzPYss4MMqeg==,40000,109.914575866,200000,210000,177743,177743,1
o4JuMnXKjUSsVuU/tI/MPA==,45000,144.269414575,240000,200000,220377,220377,1
QfUuxhzT+S4fYJEEKRMA9g==,25000,26.172640382,100000,80000,80479,80479,1
poSglV6XsQ5tSeQKibxSaQ==,5000,23.278375149,100000,100000,27524,41286,0
4NHoNZx++92NYcHkeHWGnQ==,15000,23.439665471,100000,100000,60083,90125,0
5f7iUr/DMIaZii2v/lvPxw==,5000,87.140382317,50000,60000,41633,41633,1
qa69SUs/lHAWSmijwoGx9A==,10000,28.149342891,75000,90000,52664,52664,0
aYdOuFXlU61yQ/P004IHPw==,35000,46.559737156,163333,120000,163379,163379,1
0FAEVdCtyBdLmR/54GtOog==,40000,75.624253285,166667,100000,147067,147067,1
0Bb0W7S8xW+PyRWiosOwmg==,30000,149.278375149,350000,350000,119248,119248,0
7IRhDgAy56d5Xc+Z0rZ6kA==,50000,101.65651135,383333,250000,415325,415325,1
JPBVYAjyevE2ywhqLefzDA==,15000,129.342891278,110000,150000,63583,95375,0
rQFnGWUR0ZAX0KCRp2V02g==,35000,148.246117084,150000,190000,161202,161202,0
eCxZfw/3Qz3JSaOyoPVhhw==,45000,30.850059737,230000,300000,225608,225608,1
gzuzWeK+bYwPOP6HyslfgA==,50000,87.140382317,1366667,1000000,1379282,1379282,1
WB5I1JfTnORbjJ8ecFAiJA==,50000,164.979091995,340000,300000,322381,322381,1
oBfjjB1hv1xftj+9lDntyA==,25000,126.043608124,113333,140000,125240,125240,1
xczfHohkD1yafVX6+Vi7fw==,10000,120.5041816,60000,20000,58890,88335,0
C2oQNZvD4Vec9fkjbc9Spw==,50000,65.914575866,353333,420000,343577,343577,1
74A3t7yqVTilfaosp1VAng==,35000,32.075866188,143333,150000,137623,137623,1
crB5YlW41V06iLrUJ8riRA==,35000,78.729988052,156667,320000,150627,150627,0
KuOV4KyfU8B9dyVIOh6SJw==,10000,51.891278375,40000,20000,72225,72225,0
ES6cT4ImBskWX3RWc9+GoA==,10000,27.117084826,40000,40000,36772,36772,0
GqMU4/ouiEUEPR9s80xHHg==,10000,57.988052568,40000,20000,39511,39511,0
QdWqYPxd9ZBX+N4jLBx9Dg==,35000,67.665471923,143333,150000,160129,160129,0
oMNswaZcUPvbZDorLeH9bg==,30000,25.665471923,123333,110000,115978,115978,0
6SPvbOs//yLxbVuojEIyXA==,30000,72.140382317,185000,200000,118261,118261,1
tLsDcxDALWqoCU7hEePloQ==,5000,40.826762246,16667,10000,14358,14358,0
C0l/Jl7jIbtSB/5KSRASbA==,30000,27.043608124,123333,150000,117389,117389,1
j9wzki9OtZ74tRtElG1vYg==,40000,50.94683393,180000,220000,119497,119497,1
4LPazzjfYX363tBmV54wPw==,10000,85.923536439,41667,20000,48883,48883,0
oZJCWMYXIgRArhhWPTM24g==,20000,35.688769414,93333,170000,87785,87785,1
J9/nNU2KCPRupDM617QHcQ==,10000,28.333930704,53333,70000,58171,58171,1
lUdpfHQbUcJrDSGu5XYjmA==,20000,125.923536439,80000,160000,93197,93197,0
RLObObk96D5kzng7o226Qw==,30000,49.117084826,123333,140000,125538,125538,0
nqC1MtSU6Ash7I0rOA3AOw==,25000,24.817801672,103333,150000,104441,104441,1
v2JeVZ/KK4M7KEieajonyQ==,50000,45.633213859,273333,250000,298556,298556,0
ETQ/F+PmLCcMkUWSG+klIw==,5000,43.762246117,26667,40000,23702,23702,0
ng8vLF0QPx779vTDgijzQw==,50000,49.850059737,350000,350000,358414,358414,1
W5RXSKjlez6LEmMG35EPng==,5000,24.600955794,30000,20000,33325,33325,0
phWcetFihwWPJR6oVwvenA==,40000,98.591995221,320000,520000,228328,228328,1
uYzOm2JYt276mJUOYxD1yg==,45000,41.600955794,250000,220000,246639,246639,0
MWkr7ssO2tz71KiGS04Xjw==,30000,95.753285543,133333,200000,100548,100548,1
dLeTS9tIoB+Dd0l1yI2zjg==,10000,22.85902031,53333,20000,53814,53814,0
tWLua15DyeZixpi5mOOLQA==,20000,26.85902031,125000,100000,80453,80453,0
VlniYk79aLaxFX8Qbqrfaw==,45000,40.108124253,360000,670000,126100,126100,1
PKdUeNcpPiTU8gmC666fSw==,40000,86.172640382,216667,200000,231597,231597,1
48iyofIuMqDBVsjaRAy+tw==,10000,77.94683393,60000,20000,42671,64006,1
15VWb4hn/vwo0vc0g9CJsA==,40000,22.536439665,200000,100000,192501,192501,0
DuTkP6+8xVNoh96QeQ75gQ==,15000,46.729988052,90000,70000,56208,56208,0
Emcib3OwA0VTBuH0VSSPSg==,5000,66.568697729,26667,20000,27705,27705,0
tbuFa6Jb51EFWTx3dV5BtA==,10000,27.536439665,40000,10000,41457,41457,0
v7hfGe4q7KPcIoC0nRmayQ==,50000,63.762246117,280000,370000,282288,282288,0
RyusrFvTKYievOPDkrSPcw==,30000,122.665471923,130000,100000,150647,150647,0
LoI2u9dKcQS4D+FM2l+8Ew==,20000,203.407407407,93333,80000,99966,99966,0
lm9oe+BmpDNQjPo+ZCLsYw==,15000,65.246117084,63333,70000,54354,54354,0
w7dm2tXrtiq+8NfRF2ZsLw==,40000,166.817801672,210000,190000,154205,154205,1
wyR8hXVnqj3nBvX/VmKx9g==,45000,91.398446833,250000,240000,267089,267089,1
Vu4wrJ002MZWfgL7wel6Sw==,25000,43.891278375,100000,50000,91780,91780,0
